,Reg no.,Name,"Incorp-orated",Dissolved,Type
3948,92466,"ENCON (NOMINEES) LIMITED
安勤(授信)有限公司",1981-01-23,1991-09-27,"Private, ltd by shares"
3949,96329,ENCORE ESTATES LIMITED,1981-04-22,1986-08-21,"Private, ltd by shares"
3950,92164,ENDERFIELD LIMITED,1981-01-16,1988-09-27,"Private, ltd by shares"
3951,100697,ENDS & MEANS LIMITED,1981-07-21,1996-06-28,"Private, ltd by shares"
3952,104395,"ENDSWELL COMPANY LIMITED
光元有限公司",1981-10-23,2001-03-23,"Private, ltd by shares"
3953,96951,ENERGICO INVESTMENTS LIMITED,1981-04-29,1998-12-11,"Private, ltd by shares"
3954,103228,ENERGY OILFIELD SERVICES LIMITED,1981-09-22,1996-06-28,"Private, ltd by shares"
3955,95521,ENERGY SHOE COMPANY LIMITED,1981-03-31,1997-09-12,"Private, ltd by shares"
3956,101971,"ENFIELD INDUSTRIAL COMPANY LIMITED
安富實業有限公司",1981-08-21,,"Private, ltd by shares"
3957,100162,ENFIELD INVESTMENTS LIMITED (d1986-04-30),1981-07-08,1986-04-30,"Private, ltd by shares"
3958,91494,ENGINE PARTS SERVICE (HONG KONG) LIMITED,1981-01-02,1998-06-05,"Private, ltd by shares"
3959,93417,ENGLEBERG INVESTMENT LIMITED,1981-02-13,1997-12-09,"Private, ltd by shares"
3960,93634,ENHSIEN INVESTMENTS (H.K.) LIMITED,1981-02-20,1996-08-02,"Private, ltd by shares"
3961,104302,"ENOHARA COMPANY LIMITED
榎原有限公司",1981-10-20,1996-08-23,"Private, ltd by shares"
3962,101137,"ENORMOUS GAIN LIMITED
皇勁有限公司",1981-07-31,2002-11-08,"Private, ltd by shares"
3963,95170,ENRICH ENTERPRISES LIMITED (d1995-12-22),1981-03-20,1995-12-22,"Private, ltd by shares"
3964,97130,ENRIQUECER LIMITED,1981-05-01,,"Private, ltd by shares"
3965,91982,ENSIRE PAGEN LIMITED,1981-01-13,1996-05-10,"Private, ltd by shares"
3966,107119,"ENSITE LIMITED (d1996-07-19)
鏞景有限公司",1981-12-23,1996-07-19,"Private, ltd by shares"
3967,98538,ENTERO COMPANY LIMITED,1981-05-29,,"Private, ltd by shares"
3968,105978,"ENTERTAINMENT CITY LIMITED (HK)
娛樂天地有限公司",1981-11-27,,"Private, ltd by shares"
3969,98571,ENTERTEC PROMOTIONAL PRODUCTS LIMITED,1981-05-29,2006-01-13,"Private, ltd by shares"
3970,104546,"ENTRAN DEVELOPMENT LIMITED
燕春發展有限公司",1981-10-27,2002-04-12,"Private, ltd by shares"
3971,106131,"ENTREASURE TRADING LIMITED
裕享貿易有限公司",1981-12-01,,"Private, ltd by shares"
3972,95879,"ENVIRONMENT HYGIENE SERVICE LIMITED
環境衞生有限公司",1981-04-08,2004-07-16,"Private, ltd by shares"
3973,95945,"ENZY COMPANY LIMITED
安致有限公司",1981-04-08,1996-06-28,"Private, ltd by shares"
3974,104955,EOS LIMITED (d2004-03-26),1981-11-03,2004-03-26,"Private, ltd by shares"
3975,104552,EPROL INVESTMENT LIMITED,1981-10-27,1996-05-31,"Private, ltd by shares"
3976,94068,EQ PROTECTORS (HK) LIMITED,1981-02-27,2017-08-18,"Private, ltd by shares"
3977,98359,EQUAL CHANCE LIMITED (d1996-04-19),1981-05-26,1996-04-19,"Private, ltd by shares"
3978,98362,EQUAL PROFITS LIMITED,1981-05-26,1999-07-23,"Private, ltd by shares"
3979,103623,"EQUATORIA LIMITED
依亞有限公司",1981-10-02,1992-02-28,"Private, ltd by shares"
3980,98784,"EQUIPMENTS AND COMPONENTS LIMITED
金寶麟電子-儀器有限公司",1981-06-05,1996-06-07,"Private, ltd by shares"
3981,103055,EQUUS REALTY LIMITED,1981-09-18,1992-03-31,"Private, ltd by shares"
3982,103692,"ERAWAN COMPANY LIMITED
毅利華有限公司",1981-10-07,,"Public, ltd by shares"
81,1669,WING TAI KNITTING COMPANY LIMITED,1940-01-31,1956-02-17,"Private, ltd by shares"
82,1662,"YAT CHEONG COMPANY, LIMITED (THE)
溢昌有限公司",1940-01-08,1994-06-24,"Private, ltd by shares"
83,1716,YEE CHEONG HONG SHING KEE LTD,1940-06-28,1950-06-14,"Private, ltd by shares"
84,1712,"YING SHING LUNG COMPANY, LIMITED
英盛隆有限公司",1940-06-21,1994-07-29,"Private, ltd by shares"
85,1683,YUE FUNG COMPANY LIMITED (d1950-08-04),1940-03-19,1950-08-04,"Private, ltd by shares"
86,1735,"YUE HING COMPANY, LIMITED",1940-11-14,1956-02-17,"Private, ltd by shares"
87,1675,"YUEN LOY RESTAURANT CHEUNG KEE CO., LTD",1940-02-26,1956-02-17,"Private, ltd by shares"
88,1745,"YUNGAN COMPANY, LIMITED",1940-12-31,1956-02-17,"Private, ltd by shares"
1,1802,ANGLO-CHINESE AGENCY LIMITED,1941-08-07,1948-01-18,"Private, ltd by shares"
2,1807,"ASIA PAPER MANUFACTURING COMPANY, LIMITED",1941-09-24,1956-02-17,"Private, ltd by shares"
3,1779,"ASIA ZINC POWDER MANUFACTURING COMPANY, LIMITED (THE)",1941-05-24,1956-02-17,"Private, ltd by shares"
4,1777,"ASQUITH & COMPANY, LIMITED",1941-05-16,1949-05-03,"Private, ltd by shares"
5,1793,BANERJEE AND COMPANY LIMITED,1941-06-28,1956-02-17,"Private, ltd by shares"
6,1821,"BOWSON TRADING COMPANY, LIMITED",1941-11-21,1956-02-17,"Private, ltd by shares"
7,1775,CENTRAL CAN COMPANY LIMITED,1941-05-13,1956-02-17,"Private, ltd by shares"
8,1786,CHEUNG HING LAND INVESTMENT & MORTGAGE COMPANY LIMITED (THE),1941-06-10,1957-06-29,"Private, ltd by shares"
9,1766,"CHINA AMUSEMENT COMPANY, LIMITED",1941-03-14,1995-07-28,"Private, ltd by shares"
10,1815,"CHINA FORD DEALERS, LIMITED",1941-10-30,1956-02-17,"Private, ltd by shares"
11,1791,"CHINA GINGER PRESERVING COMPANY, LIMITED",1941-06-25,1954-09-09,"Private, ltd by shares"
12,1774,"CHINESE NATIONAL CAN COMPANY, LIMITED",1941-05-13,1956-02-17,"Private, ltd by shares"
13,1798,"CHOO U LAN CO. LIMITED
朱有蘭有限公司",1941-08-01,2003-04-11,"Private, ltd by shares"
14,1782,"CHUNG WO KNITTING COMPANY, LIMITED",1941-06-03,1990-10-25,"Private, ltd by shares"
15,1788,COMPANIA ALTAMAR LIMITED (THE),1941-06-20,1950-07-07,"Private, ltd by shares"
16,1771,COMPASS SHIPPING COMPANY LIMITED (d1999-06-11),1941-04-28,1999-06-11,"Private, ltd by shares"
17,1769,CRONULLA SHIPPING COMPANY LIMITED,1941-03-27,1999-06-11,"Private, ltd by shares"
18,2262,"Denis China Co Limited
興法有限公司",1941-12-04,,"Private, ltd by shares"
19,1761,DOLLY VARDEN LIMITED,1941-02-14,1956-02-17,"Private, ltd by shares"
20,1795,DONOVON COMPANY LIMITED (THE),1941-07-15,1975-12-24,"Private, ltd by shares"
21,2454,EASTERN ASIA NAVIGATION COMPANY LIMITED,1941-03-08,,"Private, ltd by shares"
22,1757,"FAN LING RANCH, LIMITED",1941-01-23,1956-02-17,"Private, ltd by shares"
23,1790,"FATLEY PRINTING PRESS COMPANY, LIMITED (THE)",1941-06-21,1956-02-17,"Private, ltd by shares"
24,1817,"FOO KWOK FINANCE COMPANY, LTD. (THE)",1941-11-08,1992-09-25,"Private, ltd by shares"
25,1781,"FREEZINHOT BOTTLE COMPANY, LIMITED
香港金錢熱水瓶廠有限公司",1941-05-27,,"Private, ltd by shares"
26,1787,"GINGLES, LIMITED",1941-06-20,1962-08-31,"Private, ltd by shares"
27,1814,GREAT CHINA NAIL WORKS LIMITED,1941-10-29,1947-10-04,"Private, ltd by shares"
28,1794,"H. WONG & COMPANY, LIMITED",1941-07-04,1956-02-17,"Private, ltd by shares"
29,1799,"HANG LEE (KI KEE) GLASS FACTORY, LIMITED",1941-08-02,1956-02-17,"Private, ltd by shares"
30,1820,"HANG TAI COMPANY, LIMITED",1941-11-17,1960-11-15,"Private, ltd by shares"
31,1808,"HARVEY AND COMPANY, LIMITED",1941-09-25,1956-02-17,"Private, ltd by shares"
32,1759,"HING AH COMPANY, LIMITED (THE)
興亞有限公司",1941-01-24,2005-10-19,"Public, ltd by shares"
33,1762,HING SHING INVESTMENT CO. LIMITED,1941-02-15,1990-11-30,"Private, ltd by shares"
34,1751,HING WAH AMUSEMENT COMPANY LIMITED,1941-01-10,1950-08-25,"Private, ltd by shares"
35,1752,HONG KONG CERAMIC COMPANY LIMITED (THE),1941-01-13,1956-02-17,"Private, ltd by shares"
36,1763,HONG KONG CHIU YUEN FOOD PRODUCTS COMPANY LIMITED,1941-02-17,1987-10-17,"Private, ltd by shares"
37,1819,"HONG KONG ENTERTAINMENT, LIMITED",1941-11-10,1956-02-17,"Private, ltd by shares"
38,1760,HUNG YUE COMPANY LIMITED (THE),1941-01-30,1955-07-15,"Private, ltd by shares"
39,1806,INTERNATIONAL PRODUCTS CORPORATION LIMITED,1941-09-23,1956-02-17,"Private, ltd by shares"
40,1778,"KAM LING (KIN KEE) RESTAURANT, LIMITED (THE)",1941-05-19,1964-02-14,"Private, ltd by shares"
41,1789,"KWONG CHI KOON COMPANY, LIMITED",1941-06-21,1953-09-27,"Private, ltd by shares"
42,1816,"KWONG HING LOONG, LIMITED",1941-11-05,1982-02-27,"Private, ltd by shares"
43,1767,"KWONG SUNG STEAMSHIP COMPANY, LIMITED",1941-03-24,1956-02-17,"Private, ltd by shares"
44,1749,"LAM SAI HO TONG FRATERNAL ASSOCIATION
中華林西河堂宗親聯愛總會",1941-01-02,,Ltd by guarantee
45,1805,"LAP POON COMPANY, LIMITED",1941-09-18,1995-03-01,"Private, ltd by shares"
46,1784,LEE SHING COMPANY LIMITED,1941-06-04,1956-02-17,"Private, ltd by shares"
47,1812,"LEEMAN GLASS FACTORY, LIMITED",1941-10-21,1956-02-17,"Private, ltd by shares"
48,1755,"LEONGS, LIMITED",1941-01-21,1956-02-17,"Private, ltd by shares"
49,1797,"LIKAN COMPANY, LIMITED",1941-07-25,1956-02-17,"Private, ltd by shares"
50,1783,"MING TAK COMPANY, LIMITED",1941-06-04,1956-02-17,"Private, ltd by shares"
51,1765,MUTUAL LIMITED (d1956-02-17),1941-03-13,1956-02-17,"Private, ltd by shares"
52,1770,NAN KAI EDUCATIONAL SUPPLIES COMPANY LIMITED,1941-04-17,1956-02-17,"Private, ltd by shares"
53,1811,"NANYANG DEVELOPMENT AND FINANCE CORPORATION (HONG KONG) LIMITED
南洋企業香港有限公司",1941-10-09,1991-07-26,"Private, ltd by shares"
54,1804,"OLYMPIC BOWLING ALLEYS, LIMITED (THE)",1941-09-17,1950-07-07,"Private, ltd by shares"
55,1796,PENTREATH & CO. BRANCH OFFICE SYNDICATE LTD.,1941-07-24,1952-08-07,"Private, ltd by shares"
56,1813,"PING ON MATCH MANUFACTORY, LIMITED (THE)",1941-10-25,1956-02-17,"Private, ltd by shares"
57,1792,"PUN U DISTRICT ASSOCIATION OF HONG KONG (THE)
旅港番禺會所",1941-06-26,,Ltd by guarantee
58,1756,"S. C. LAY & COMPANY, LIMITED",1941-01-21,1956-02-17,"Private, ltd by shares"
59,1776,SAM MAN RESTAURANT LIMITED (THE),1941-05-13,1956-02-17,"Private, ltd by shares"
60,1773,"SHUN LEE IRON AND STEEL FACTORY, LIMITED",1941-05-05,1956-02-17,"Private, ltd by shares"
61,1754,SOUTH CHINA COMMERCIAL AND TRADING COMPANY LIMITED,1941-01-15,1950-08-04,"Private, ltd by shares"
62,1764,SUN WAH PRESS COMPANY LIMITED (THE),1941-03-04,1947-05-15,"Private, ltd by shares"
63,1803,TAI SHAN FILM COMPANY (HONG KONG) LIMITED,1941-09-09,1956-02-17,"Private, ltd by shares"
64,1823,"TAI SHUN INVESTMENT COMPANY, LIMITED",1941-11-28,1956-02-17,"Private, ltd by shares"
65,1801,"TAK LUN WO COMPANY, LIMITED
德綸和有限公司",1941-08-15,2001-02-16,"Private, ltd by shares"
66,1753,TAK ON COMPANY LIMITED,1941-01-14,1950-01-15,"Private, ltd by shares"
67,SO9000007,TRUSTEES OF THE CHATER (CATHEDRAL AND ST. ANDREW'S) ENDOWMENT FUNDS (THE),1941-06-27,,Inc by ordinance
68,1810,UNION HOTEL LIMITED,1941-10-04,1972-10-04,"Private, ltd by shares"
69,1809,"UNITED AMUSEMENTS, LIMITED",1941-10-03,1950-03-31,"Private, ltd by shares"
70,1772,UNITED COMMERCIAL CORPORATION LIMITED,1941-05-02,1956-02-17,"Private, ltd by shares"
71,1818,UNITED MANUFACTURERS TRADING COMPANY LIMITED,1941-11-08,1952-01-11,"Private, ltd by shares"
72,1780,UNITED PIGMET AND PAINT COMPANY LIMITED,1941-05-26,1956-02-17,"Private, ltd by shares"
73,1822,"UNITED WEAVING COMPANY, LIMITED",1941-11-24,1956-02-17,"Private, ltd by shares"
74,1750,"VICTORIA PRESS, LIMITED (THE)",1941-01-08,1956-02-17,"Private, ltd by shares"
75,1800,WING TAK INK COMPANY LIMITED (THE),1941-08-14,1956-02-17,"Private, ltd by shares"
76,1785,WINSOME PRINTING COMPANY LIMITED,1941-06-04,1959-12-16,"Private, ltd by shares"
77,1768,"YICK KWAN DISPENSARY, LIMITED (THE)",1941-03-25,,"Private, ltd by shares"
78,1758,"YUET PO KNITTING COMPANY, LIMITED",1941-01-23,1984-05-04,"Private, ltd by shares"
1,2087,"A. R. BURKILL AND SONS, LIMITED",1946-08-22,1982-01-16,"Private, ltd by shares"
2,1836,"AIG BANKING INSURANCE SERVICES LIMITED
美亞集團銀行業保險有限公司",1946-04-30,2010-03-08,"Private, ltd by shares"
3,2138,AIRCRAFT (CHINA) LIMITED (d1977-07-29),1946-09-19,1977-07-29,"Private, ltd by shares"
4,2067,ALEXANDER CLARK COMPANY (SHANGHAI) LIMITED,1946-08-22,1947-05-01,Ltd by guarantee
5,2062,"ALGAR AND COMPANY, LIMITED",1946-08-22,1953-10-02,Ltd by guarantee
6,1973,"ALMA ESTATES, LIMITED",1946-08-09,1960-04-30,Ltd by guarantee
7,1945,"ANDAR CORPORATION, LIMITED (THE)
安達股份有限公司",1946-10-07,,"Private, ltd by shares"
8,1948,"ANGLISS HONG KONG FOOD SERVICE LIMITED
安得利香港餐飲有限公司",1946-10-08,,"Private, ltd by shares"
9,2035,"ANGLO CHINA FINANCE, LIMITED",1946-08-22,1952-08-08,Ltd by guarantee
10,2001,"ANGLO CHINA TRADING COMPANY, LIMITED",1946-08-09,1965-08-31,Ltd by guarantee
11,1976,"ANGLO JAVA ESTATES, LIMITED",1946-08-09,1955-06-24,Ltd by guarantee
12,1974,"ANGLO-DUTCH (JAVA) PLANTATIONS, LIMITED",1946-08-09,1955-10-12,Ltd by guarantee
13,2086,ANGLO-FRENCH LAND INVESTMENT CO. LIMITED (THE),1946-08-22,1999-01-05,"Public, ltd by shares"
14,1971,"ARNHOLD TRUST, LIMITED",1946-08-09,1953-02-18,Ltd by guarantee
15,2150,ARTS AND CRAFTS LIMITED,1946-09-19,1950-10-06,Ltd by guarantee
16,1839,ASSOCIATED CHINA TRADERS LIMITED,1946-05-08,1956-01-06,"Private, ltd by shares"
17,2031,"ASTOR HOUSE HOTEL, LIMITED (THE)",1946-08-09,1952-10-17,Ltd by guarantee
18,2009,"ATKINSON AND DALLAS, LIMITED",1946-08-09,1952-04-10,Ltd by guarantee
19,1871,AUSTRAL CHINA TRADING COMPANY LIMITED,1946-07-04,1951-10-19,"Private, ltd by shares"
20,2152,AUTO PALACE COMPANY LIMITED (THE),1946-09-19,1964-01-17,Ltd by guarantee
21,2052,AYER TAWAH RUBBER PLANTATION COMPANY LIMITED (THE),1946-08-22,1961-02-25,"Private, ltd by shares"
22,2163,B.D. TATA AND COMPANY LIMITED,1946-10-25,1990-01-24,"Private, ltd by shares"
23,1954,BANK OF KWANGSI LIMITED (THE),1946-10-14,1957-09-04,"Private, ltd by shares"
24,1904,BARNLEY TRADING COMPANY LIMITED,1946-08-14,1950-08-18,"Private, ltd by shares"
25,1977,"BATU ANAM (JOHORE) RUBBER ESTATES, LIMITED",1946-08-09,1955-06-21,Ltd by guarantee
26,2165,"BOLTONS, LIMITED",1946-10-25,1952-05-09,Ltd by guarantee
27,2157,BORROWS AND COMPANY LIMITED,1946-09-19,1950-08-25,Ltd by guarantee
28,2081,"BOYES, BASSETT, LIMITED",1946-08-22,1954-02-05,Ltd by guarantee
29,2168,"BRANDT AND RODGERS, LIMITED",1946-10-25,1955-10-28,Ltd by guarantee
30,2142,BRITISH EGG PACKING AND COLD STORAGE COMPANY LIMITED,1946-09-19,1961-10-13,Ltd by guarantee
31,2201,BRITISH OXYGEN (HONG KONG) LIMITED,1946-12-30,,"Private, ltd by shares"
32,2024,BRITISH WOOLLEN INDUSTRIES (CHINA) LIMITED,1946-08-09,1953-01-15,Ltd by guarantee
33,2120,BUILDERS AND TRADERS LIMITED,1946-08-22,1954-02-05,Ltd by guarantee
34,2088,"BURKILL TRUSTS, LIMITED",1946-08-22,1954-03-05,Ltd by guarantee
35,2089,BUTE PLANTATIONS (1913) LIMITED (THE),1946-08-22,1956-02-22,Ltd by guarantee
36,1953,"C. B. I. DEVELOPMENT COMPANY, LIMITED",1946-10-14,1951-01-26,"Private, ltd by shares"
37,1892,C. L. LI INVESTMENT COMPANY LIMITED,1946-07-22,1961-05-21,"Private, ltd by shares"
38,2082,C. MADAR AND COMPANY LIMITED,1946-08-22,1992-04-24,"Private, ltd by shares"
39,1925,"CAFE DE CHINE (SIN KEE) LIMITED (d1989-09-01)
大華飯店(新記)有限公司",1946-09-11,1989-09-01,"Private, ltd by shares"
40,2010,"CALDER-MARSHALL AND COMPANY, LIMITED",1946-08-09,1953-05-08,Ltd by guarantee
41,2156,CANDLIN HILL ESTATE LIMITED,1946-09-19,1957-03-29,Ltd by guarantee
42,2160,CARR RAMSEY AND SON LIMITED,1946-10-25,1964-02-16,Ltd by guarantee
43,1927,"CARRLOCK COMPANY, LIMITED",1946-09-14,1977-04-11,"Private, ltd by shares"
44,2005,"CATHAY COLD STORAGE COMPANY, LIMITED (THE)",1946-08-09,1954-03-19,Ltd by guarantee
45,2060,"CATHAY HOTELS, LIMITED",1946-08-22,1951-08-03,Ltd by guarantee
46,2065,CATHAY LAND COMPANY LIMITED (THE),1946-08-22,1996-11-29,"Public, ltd by shares"
47,1873,CATHAY OVERSEAS TRADING COMPANY LIMITED,1946-06-29,1955-06-24,"Private, ltd by shares"
48,1936,CATHAY PACIFIC HOLDINGS LIMITED,1946-09-24,1953-09-11,"Private, ltd by shares"
49,2061,CENTRAL PROPERTIES LIMITED (d1960-02-19),1946-08-22,1960-02-19,Ltd by guarantee
50,1844,"CENTRAL VICTOR COMPANY, LIMITED",1946-05-27,1986-10-01,"Private, ltd by shares"
51,1825,CHARLES CHOY (HONGKONG) LIMITED,1946-03-04,1951-02-16,"Private, ltd by shares"
52,1881,"CHARLES VOEGELE FASHION (HK) LIMITED
時昌洋行有限公司",1946-07-11,,"Private, ltd by shares"
53,1929,CHEKIANG TRADING CORPORATION (HONG KONG) LIMITED,1946-09-16,1956-02-24,"Private, ltd by shares"
54,1978,"CHEMOR UNITED RUBBER COMPANY, LIMITED",1946-08-09,1961-03-02,Ltd by guarantee
55,2190,CHENG DAH BANK LIMITED,1946-12-02,1955-10-23,"Private, ltd by shares"
56,1979,"CHENG RUBBER ESTATES, LIMITED",1946-08-09,1960-04-30,Ltd by guarantee
57,1952,CHI SHING STEAMSHIP COMPANY LIMITED,1946-10-12,1953-11-13,"Private, ltd by shares"
58,2182,CHI TUNG TOBACCO COMPANY LIMITED,1946-11-12,2012-08-10,"Private, ltd by shares"
59,1932,"CHI WHA INDUSTRIAL COMPANY, LIMITED",1946-09-18,1952-01-02,"Private, ltd by shares"
60,2000,"CHINA ENGINEERS, LIMITED (THE)
信昌機器工程有限公司",1946-08-09,,"Private, ltd by shares"
61,2112,CHINA FOREIGN CORPORATION LIMITED,1946-08-22,1957-03-29,Ltd by guarantee
62,2044,CHINA GENERAL OMNIBUS COMPANY LIMITED (THE),1946-08-22,1957-02-22,Ltd by guarantee
63,2139,"CHINA HELLENIC LINES, LIMITED",1946-09-19,1959-02-20,Ltd by guarantee
64,1968,"CHINA IMPORT AND EXPORT LUMBER COMPANY, LIMITED",1946-08-09,1957-02-20,Ltd by guarantee
65,1877,CHINA INDUSTRIAL BANK OF HONG KONG LIMITED,1946-07-09,1962-06-22,"Private, ltd by shares"
66,1966,"CHINA INTERNATIONAL (ASIA) LIMITED
鎧興(亞洲)有限公司",1946-10-26,2019-06-28,"Private, ltd by shares"
67,1924,"CHINA INTERNATIONAL COMMERCIAL CO. LIMITED
鎧興有限公司",1946-09-11,2019-06-28,"Private, ltd by shares"
68,2007,"CHINA INVESTMENT TRUST, LIMITED (THE)",1946-08-09,1966-08-27,"Private, ltd by shares"
69,1913,"CHINA MUTUAL TRADING COMPANY, LIMITED (THE)
香港廣大華行股份有限公司",1946-09-02,,"Private, ltd by shares"
70,1849,"CHINA PAINT MANUFACTURING COMPANY (1932) LIMITED (THE)
中華製漆(一九三二)有限公司",1946-06-03,,"Private, ltd by shares"
71,1875,CHINA SEA TRADING COMPANY LIMITED (d1950-10-06),1946-07-04,1950-10-06,"Private, ltd by shares"
72,2178,CHINA SHIPPING ENTERPRISES LIMITED (THE),1946-11-02,1950-08-02,"Private, ltd by shares"
73,1850,"CHINA TRADE BANK, LIMITED",1946-06-07,1957-01-24,"Private, ltd by shares"
74,1918,CHINA TRADERS LIMITED,1946-09-04,2018-11-02,"Private, ltd by shares"
75,1870,CHINA TUG & LIGHTER COMPANY LIMITED,1946-06-27,1969-05-11,"Private, ltd by shares"
76,2169,CHINA UNITED IMPORT AND EXPORT COMPANY LIMITED (THE),1946-10-25,1952-06-06,Ltd by guarantee
77,2204,"CHING CHEUNG CO., LIMITED",1946-12-30,2003-11-28,"Private, ltd by shares"
78,1888,CHOY BROTHERS & COMPANY LIMITED,1946-07-18,1985-10-09,"Private, ltd by shares"
79,1939,"CHUI HING & COMPANY, LIMITED (THE)",1946-09-26,1963-02-15,"Private, ltd by shares"
80,2078,"CLEWER CO., LIMITED",1946-08-22,1955-08-16,"Private, ltd by shares"
81,2122,"COLLINS AND COMPANY, LIMITED",1946-08-22,1957-05-10,Ltd by guarantee
82,1947,COMMERCIAL AIRLINES LIMITED,1946-10-08,1949-05-20,"Private, ltd by shares"
83,2132,CONCORDIA STEAMSHIP COMPANY LIMITED (THE),1946-08-22,1966-02-25,Ltd by guarantee
84,1865,CONSOLIDATED INTERNATIONAL CORPORATION LIMITED,1946-06-21,1950-03-31,"Private, ltd by shares"
85,2090,"CONSOLIDATED RUBBER ESTATES (1914), LIMITED (THE)",1946-08-22,1956-02-22,"Public, ltd by shares"
86,1915,"CONTINENTAL TRADING COMPANY, LIMITED",1946-09-02,1955-03-06,"Private, ltd by shares"
87,2174,"COUNTRY CLUB, SHANGHAI (THE)",1946-11-29,1962-06-08,Ltd by guarantee
88,1996,CRYSTAL LIMITED (d1959-01-16),1946-08-09,1959-01-16,Ltd by guarantee
89,2079,CULTY DAIRY COMPANY LIMITED (THE),1946-08-22,1969-10-31,"Private, ltd by shares"
90,2043,D. H. BENJAMIN AND SONS STORAGE LIMITED,1946-08-22,1952-11-21,Ltd by guarantee
91,2030,"DEACON AND COMPANY, LIMITED
的勤有限公司",1946-08-09,,"Private, ltd by shares"
92,2091,DOMINION RUBBER COMPANY LIMITED (THE),1946-08-22,1956-02-22,Ltd by guarantee
93,1965,"E. D. SYKES AND COMPANY, LIMITED",1946-10-26,1951-12-29,"Private, ltd by shares"
94,2202,"EAST POINT TRADING COMPANY, LIMITED",1946-12-30,1947-10-07,"Private, ltd by shares"
95,2063,EASTERN ESTATES AND LAND COMPANY LIMITED,1946-08-22,1951-08-03,Ltd by guarantee
96,2008,"EASTERN INVESTMENT, LIMITED (THE)",1946-08-09,1967-06-30,Ltd by guarantee
97,2181,EASTLAND COMPANY (HONGKONG) LIMITED,1946-11-07,1951-09-01,"Private, ltd by shares"
98,2192,"ELIAS AND COMPANY LIMITED
益盛代理有限公司",1946-12-13,,"Private, ltd by shares"
99,2136,ELIZABETH ASHLEY LIMITED (d1959-07-10),1946-08-22,1959-07-10,Ltd by guarantee
100,2110,EPEDA MATTRESS COMPANY LIMITED,1946-08-22,1950-07-28,Ltd by guarantee
101,1964,"EQUITABLE TRADING COMPANY, LIMITED (THE)",1946-10-26,1951-06-30,"Private, ltd by shares"
102,2072,EWO BREWERIES LIMITED,1946-08-22,1989-12-20,"Private, ltd by shares"
103,2070,"EWO COTTON MILLS, LIMITED",1946-08-22,1996-04-19,"Public, ltd by shares"
104,2144,F. VICCAJEE AND COMPANY LIMITED,1946-09-19,1952-03-07,Ltd by guarantee
105,2049,FAIRCHILD AND COMPANY LIMITED,1946-08-22,1954-07-02,Ltd by guarantee
106,2048,FAIRY GLEN HOTEL COMPANY LIMITED (THE),1946-08-22,2003-10-24,"Private, ltd by shares"
